$Temperature file for segment 86,,
,,
JDAY,T,
270.73,13.22,
270.74,13.23,
270.75,13.24,
270.76,13.25,
270.77,13.26,
270.78,13.26,
270.79,13.27,
270.8,13.27,
270.81,13.27,
270.82,13.28,
270.83,13.28,
270.84,13.28,
270.85,13.29,
270.86,13.29,
270.87,13.29,
270.88,13.29,
270.89,13.29,
270.9,13.29,
270.91,13.28,
270.92,13.28,
270.93,13.28,
270.94,13.27,
270.95,13.26,
270.96,13.26,
270.97,13.25,
270.98,13.24,
270.99,13.23,
271,13.22,
271.01,13.2,
271.02,13.19,
271.03,13.17,
271.04,13.16,
271.05,13.14,
271.06,13.12,
271.07,13.11,
271.08,13.09,
271.09,13.07,
271.1,13.05,
271.11,13.03,
271.12,13,
271.13,12.98,
271.14,12.95,
271.15,12.93,
271.16,12.91,
271.17,12.89,
271.18,12.87,
271.19,12.84,
271.2,12.82,
271.21,12.81,
271.22,12.79,
271.23,12.77,
271.24,12.75,
271.25,12.73,
271.26,12.71,
271.27,12.7,
271.28,12.68,
271.29,12.67,
271.3,12.65,
271.31,12.64,
271.32,12.63,
271.33,12.62,
271.34,12.61,
271.35,12.6,
271.36,12.6,
271.37,12.6,
271.38,12.6,
271.39,12.61,
271.4,12.61,
271.41,12.62,
271.42,12.62,
271.43,12.63,
271.44,12.64,
271.45,12.66,
271.46,12.68,
271.47,12.7,
271.48,12.72,
271.49,12.75,
271.5,12.77,
271.51,12.8,
271.52,12.82,
271.53,12.85,
271.54,12.88,
271.55,12.9,
271.56,12.93,
271.57,12.96,
271.58,12.99,
271.59,13.02,
271.6,13.06,
271.61,13.09,
271.62,13.12,
271.63,13.16,
271.64,13.19,
271.65,13.22,
271.66,13.25,
271.67,13.28,
271.68,13.31,
271.69,13.33,
271.7,13.36,
271.71,13.38,
271.72,13.4,
271.73,13.41,
271.74,13.43,
271.75,13.44,
271.76,13.44,
271.77,13.45,
271.78,13.45,
271.79,13.45,
271.8,13.45,
271.81,13.45,
271.82,13.45,
271.83,13.45,
271.84,13.44,
271.85,13.44,
271.86,13.43,
271.87,13.42,
271.88,13.41,
271.89,13.4,
271.9,13.39,
271.91,13.38,
271.92,13.36,
271.93,13.35,
271.94,13.33,
271.95,13.32,
271.96,13.3,
271.97,13.28,
271.98,13.26,
271.99,13.24,
272,13.22,
272.01,13.2,
272.02,13.18,
272.03,13.16,
272.04,13.14,
272.05,13.11,
272.06,13.09,
272.07,13.07,
272.08,13.05,
272.09,13.03,
272.1,13,
272.11,12.97,
272.12,12.94,
272.13,12.91,
272.14,12.88,
272.15,12.85,
272.16,12.82,
272.17,12.79,
272.18,12.76,
272.19,12.72,
272.2,12.69,
272.21,12.66,
272.22,12.62,
272.23,12.59,
272.24,12.56,
272.25,12.53,
272.26,12.5,
272.27,12.47,
272.28,12.44,
272.29,12.42,
272.3,12.39,
272.31,12.37,
272.32,12.35,
272.33,12.34,
272.34,12.33,
272.35,12.32,
272.36,12.32,
272.37,12.32,
272.38,12.32,
272.39,12.32,
272.4,12.33,
272.41,12.34,
272.42,12.36,
272.43,12.37,
272.44,12.39,
272.45,12.41,
272.46,12.44,
272.47,12.46,
272.48,12.49,
272.49,12.52,
272.5,12.55,
272.51,12.59,
272.52,12.62,
272.53,12.66,
272.54,12.7,
272.55,12.73,
272.56,12.77,
272.57,12.81,
272.58,12.86,
272.59,12.9,
272.6,12.95,
272.61,12.99,
272.62,13.04,
272.63,13.09,
272.64,13.14,
272.65,13.18,
272.66,13.23,
272.67,13.26,
272.68,13.3,
272.69,13.33,
272.7,13.36,
272.71,13.39,
272.72,13.41,
272.73,13.43,
272.74,13.45,
272.75,13.46,
272.76,13.48,
272.77,13.49,
272.78,13.49,
272.79,13.5,
272.8,13.5,
272.81,13.5,
272.82,13.5,
272.83,13.5,
272.84,13.5,
272.85,13.5,
272.86,13.5,
272.87,13.49,
272.88,13.48,
272.89,13.48,
272.9,13.47,
272.91,13.46,
272.92,13.45,
272.93,13.45,
272.94,13.44,
272.95,13.43,
272.96,13.41,
272.97,13.4,
272.98,13.39,
272.99,13.37,
273,13.35,
273.01,13.34,
273.02,13.32,
273.03,13.3,
273.04,13.28,
273.05,13.26,
273.06,13.24,
273.07,13.21,
273.08,13.19,
273.09,13.16,
273.1,13.13,
273.11,13.1,
273.12,13.07,
273.13,13.04,
273.14,13.01,
273.15,12.98,
273.16,12.95,
273.17,12.92,
273.18,12.89,
273.19,12.86,
273.2,12.83,
273.21,12.8,
273.22,12.77,
273.23,12.74,
273.24,12.71,
273.25,12.69,
273.26,12.66,
273.27,12.64,
273.28,12.62,
273.29,12.6,
273.3,12.58,
273.31,12.57,
273.32,12.55,
273.33,12.54,
273.34,12.53,
273.35,12.52,
273.36,12.52,
273.37,12.52,
273.38,12.52,
273.39,12.52,
273.4,12.53,
273.41,12.54,
273.42,12.55,
273.43,12.56,
273.44,12.58,
273.45,12.6,
273.46,12.62,
273.47,12.64,
273.48,12.66,
273.49,12.69,
273.5,12.71,
273.51,12.74,
273.52,12.77,
273.53,12.8,
273.54,12.83,
273.55,12.86,
273.56,12.9,
273.57,12.93,
273.58,12.96,
273.59,13,
273.6,13.03,
273.61,13.06,
273.62,13.09,
273.63,13.12,
273.64,13.16,
273.65,13.19,
273.66,13.21,
273.67,13.24,
273.68,13.27,
273.69,13.29,
273.7,13.31,
273.71,13.33,
273.72,13.35,
273.73,13.36,
273.74,13.38,
273.75,13.38,
273.76,13.39,
273.77,13.39,
273.78,13.39,
273.79,13.38,
273.8,13.38,
273.81,13.37,
273.82,13.37,
273.83,13.37,
273.84,13.36,
273.85,13.36,
273.86,13.35,
273.87,13.34,
273.88,13.34,
273.89,13.33,
273.9,13.32,
273.91,13.31,
273.92,13.3,
273.93,13.29,
273.94,13.28,
273.95,13.26,
273.96,13.25,
273.97,13.23,
273.98,13.21,
273.99,13.2,
274,13.18,
274.01,13.17,
274.02,13.15,
274.03,13.13,
274.04,13.12,
274.05,13.1,
274.06,13.08,
274.07,13.05,
274.08,13.03,
274.09,13.01,
274.1,12.99,
274.11,12.97,
274.12,12.95,
274.13,12.93,
274.14,12.9,
274.15,12.88,
274.16,12.86,
274.17,12.84,
274.18,12.82,
274.19,12.8,
274.2,12.78,
274.21,12.76,
274.22,12.75,
274.23,12.73,
274.24,12.71,
274.25,12.69,
274.26,12.68,
274.27,12.66,
274.28,12.65,
274.29,12.64,
274.3,12.63,
274.31,12.62,
274.32,12.61,
274.33,12.61,
274.34,12.6,
274.35,12.6,
274.36,12.61,
274.37,12.61,
274.38,12.62,
274.39,12.63,
274.4,12.65,
274.41,12.66,
274.42,12.68,
274.43,12.7,
274.44,12.73,
274.45,12.75,
274.46,12.78,
274.47,12.82,
274.48,12.85,
274.49,12.89,
274.5,12.93,
274.51,12.97,
274.52,13.02,
274.53,13.06,
274.54,13.11,
274.55,13.16,
274.56,13.21,
274.57,13.25,
274.58,13.3,
274.59,13.35,
274.6,13.39,
274.61,13.43,
274.62,13.46,
274.63,13.5,
274.64,13.54,
274.65,13.57,
274.66,13.61,
274.67,13.65,
274.68,13.69,
274.69,13.72,
274.7,13.75,
274.71,13.77,
274.72,13.79,
274.73,13.81,
274.74,13.83,
274.75,13.84,
274.76,13.86,
274.77,13.87,
274.78,13.88,
274.79,13.89,
274.8,13.9,
274.81,13.9,
274.82,13.9,
274.83,13.9,
274.84,13.89,
274.85,13.89,
274.86,13.88,
274.87,13.87,
274.88,13.85,
274.89,13.84,
274.9,13.82,
274.91,13.8,
274.92,13.78,
274.93,13.77,
274.94,13.75,
274.95,13.73,
274.96,13.71,
274.97,13.69,
274.98,13.68,
274.99,13.66,
275,13.65,
275.01,13.63,
275.02,13.62,
275.03,13.6,
275.04,13.59,
275.05,13.58,
275.06,13.56,
275.07,13.55,
275.08,13.54,
275.09,13.53,
275.1,13.52,
275.11,13.52,
275.12,13.51,
275.13,13.5,
275.14,13.5,
275.15,13.5,
275.16,13.49,
275.17,13.5,
275.18,13.5,
275.19,13.49,
275.2,13.49,
275.21,13.49,
275.22,13.49,
275.23,13.49,
275.24,13.48,
275.25,13.48,
275.26,13.47,
275.27,13.46,
275.28,13.45,
275.29,13.44,
275.3,13.43,
275.31,13.42,
275.32,13.41,
275.33,13.4,
275.34,13.39,
275.35,13.38,
275.36,13.38,
275.37,13.38,
275.38,13.37,
275.39,13.37,
275.4,13.37,
275.41,13.37,
275.42,13.37,
275.43,13.37,
275.44,13.37,
275.45,13.38,
275.46,13.38,
275.47,13.39,
275.48,13.41,
275.49,13.43,
275.5,13.45,
275.51,13.48,
275.52,13.5,
275.53,13.53,
275.54,13.56,
275.55,13.6,
275.56,13.63,
275.57,13.67,
275.58,13.7,
275.59,13.74,
275.6,13.78,
275.61,13.82,
275.62,13.86,
275.63,13.91,
275.64,13.96,
275.65,14.01,
275.66,14.06,
275.67,14.11,
275.68,14.16,
275.69,14.21,
275.7,14.27,
275.71,14.33,
275.72,14.38,
275.73,14.44,
275.74,14.48,
275.75,14.53,
275.76,14.57,
275.77,14.62,
275.78,14.65,
275.79,14.69,
275.8,14.72,
275.81,14.75,
275.82,14.77,
275.83,14.8,
275.84,14.82,
275.85,14.84,
275.86,14.84,
275.87,14.85,
275.88,14.85,
275.89,14.84,
275.9,14.84,
275.91,14.83,
275.92,14.82,
275.93,14.81,
275.94,14.79,
275.95,14.77,
275.96,14.75,
275.97,14.73,
275.98,14.7,
275.99,14.68,
276,14.65,
276.01,14.63,
276.02,14.6,
276.03,14.56,
276.04,14.52,
276.05,14.48,
276.06,14.44,
276.07,14.39,
276.08,14.34,
276.09,14.29,
276.1,14.24,
276.11,14.19,
276.12,14.14,
276.13,14.09,
276.14,14.04,
276.15,13.98,
276.16,13.93,
276.17,13.88,
276.18,13.83,
276.19,13.78,
276.2,13.73,
276.21,13.68,
276.22,13.64,
276.23,13.59,
276.24,13.55,
276.25,13.51,
276.26,13.47,
276.27,13.44,
276.28,13.4,
276.29,13.37,
276.3,13.33,
276.31,13.31,
276.32,13.28,
276.33,13.25,
276.34,13.23,
276.35,13.22,
276.36,13.2,
276.37,13.19,
276.38,13.18,
276.39,13.18,
276.4,13.18,
276.41,13.19,
276.42,13.2,
276.43,13.21,
276.44,13.22,
276.45,13.24,
276.46,13.26,
276.47,13.28,
276.48,13.3,
276.49,13.33,
276.5,13.36,
276.51,13.4,
276.52,13.43,
276.53,13.47,
276.54,13.52,
276.55,13.57,
276.56,13.62,
276.57,13.67,
276.58,13.72,
276.59,13.78,
276.6,13.83,
276.61,13.89,
276.62,13.95,
276.63,14.01,
276.64,14.07,
276.65,14.13,
276.66,14.19,
276.67,14.25,
276.68,14.3,
276.69,14.35,
276.7,14.4,
276.71,14.45,
276.72,14.5,
276.73,14.54,
276.74,14.57,
276.75,14.6,
276.76,14.63,
276.77,14.66,
276.78,14.68,
276.79,14.7,
276.8,14.72,
276.81,14.73,
276.82,14.75,
276.83,14.76,
276.84,14.77,
276.85,14.78,
276.86,14.78,
276.87,14.78,
276.88,14.77,
276.89,14.77,
276.9,14.76,
276.91,14.75,
276.92,14.73,
276.93,14.72,
276.94,14.7,
276.95,14.68,
276.96,14.66,
276.97,14.64,
276.98,14.61,
276.99,14.59,
277,14.56,
277.01,14.53,
277.02,14.51,
277.03,14.48,
277.04,14.45,
277.05,14.42,
277.06,14.38,
277.07,14.34,
277.08,14.3,
277.09,14.25,
277.1,14.21,
277.11,14.16,
277.12,14.11,
277.13,14.06,
277.14,14.01,
277.15,13.96,
277.16,13.91,
277.17,13.86,
277.18,13.81,
277.19,13.76,
277.2,13.71,
277.21,13.66,
277.22,13.61,
277.23,13.56,
277.24,13.52,
277.25,13.47,
277.26,13.42,
277.27,13.37,
277.28,13.32,
277.29,13.27,
277.3,13.23,
277.31,13.18,
277.32,13.14,
277.33,13.1,
277.34,13.06,
277.35,13.03,
277.36,13,
277.37,12.97,
277.38,12.94,
277.39,12.92,
277.4,12.9,
277.41,12.89,
277.42,12.88,
277.43,12.88,
277.44,12.88,
277.45,12.89,
277.46,12.89,
277.47,12.91,
277.48,12.92,
277.49,12.93,
277.5,12.95,
277.51,12.97,
277.52,12.99,
277.53,13.02,
277.54,13.04,
277.55,13.07,
277.56,13.11,
277.57,13.14,
277.58,13.19,
277.59,13.23,
277.6,13.28,
277.61,13.33,
277.62,13.38,
277.63,13.43,
277.64,13.48,
277.65,13.53,
277.66,13.58,
277.67,13.63,
277.68,13.67,
277.69,13.71,
277.7,13.75,
277.71,13.78,
277.72,13.81,
277.73,13.84,
277.74,13.86,
277.75,13.89,
277.76,13.91,
277.77,13.94,
277.78,13.96,
277.79,13.98,
277.8,13.99,
277.81,14.01,
277.82,14.02,
277.83,14.03,
277.84,14.04,
277.85,14.05,
277.86,14.05,
277.87,14.05,
277.88,14.05,
277.89,14.04,
277.9,14.03,
277.91,14.02,
277.92,14,
277.93,13.99,
277.94,13.97,
277.95,13.94,
277.96,13.92,
277.97,13.89,
277.98,13.86,
277.99,13.84,
278,13.81,
278.01,13.78,
278.02,13.76,
278.03,13.73,
278.04,13.69,
278.05,13.66,
278.06,13.62,
278.07,13.58,
278.08,13.54,
278.09,13.5,
278.1,13.46,
278.11,13.42,
278.12,13.37,
278.13,13.33,
278.14,13.28,
278.15,13.23,
278.16,13.18,
278.17,13.14,
278.18,13.09,
278.19,13.04,
278.2,12.99,
278.21,12.94,
278.22,12.89,
278.23,12.84,
278.24,12.79,
278.25,12.75,
278.26,12.7,
278.27,12.65,
278.28,12.61,
278.29,12.56,
278.3,12.52,
278.31,12.48,
278.32,12.44,
278.33,12.4,
278.34,12.36,
278.35,12.33,
278.36,12.3,
278.37,12.28,
278.38,12.26,
278.39,12.24,
278.4,12.23,
278.41,12.22,
278.42,12.21,
278.43,12.21,
278.44,12.22,
278.45,12.23,
278.46,12.24,
278.47,12.26,
278.48,12.28,
278.49,12.3,
278.5,12.32,
278.51,12.35,
278.52,12.38,
278.53,12.41,
278.54,12.44,
278.55,12.48,
278.56,12.52,
278.57,12.56,
278.58,12.61,
278.59,12.66,
278.6,12.71,
278.61,12.76,
278.62,12.81,
278.63,12.87,
278.64,12.92,
278.65,12.98,
278.66,13.03,
278.67,13.08,
278.68,13.13,
278.69,13.18,
278.7,13.23,
278.71,13.27,
278.72,13.31,
278.73,13.34,
278.74,13.38,
278.75,13.41,
278.76,13.44,
278.77,13.46,
278.78,13.48,
278.79,13.5,
278.8,13.52,
278.81,13.53,
278.82,13.55,
278.83,13.56,
278.84,13.56,
278.85,13.57,
278.86,13.56,
278.87,13.56,
278.88,13.55,
278.89,13.53,
278.9,13.52,
278.91,13.51,
278.92,13.49,
278.93,13.47,
278.94,13.45,
278.95,13.43,
278.96,13.41,
278.97,13.38,
278.98,13.36,
278.99,13.33,
279,13.31,
279.01,13.28,
279.02,13.25,
279.03,13.21,
279.04,13.18,
279.05,13.14,
279.06,13.1,
279.07,13.05,
279.08,13.01,
279.09,12.97,
279.1,12.92,
279.11,12.88,
279.12,12.83,
279.13,12.79,
279.14,12.74,
279.15,12.7,
279.16,12.65,
279.17,12.61,
279.18,12.57,
279.19,12.52,
279.2,12.48,
279.21,12.44,
279.22,12.39,
279.23,12.35,
279.24,12.31,
279.25,12.27,
279.26,12.23,
279.27,12.2,
279.28,12.16,
279.29,12.13,
279.3,12.09,
279.31,12.06,
279.32,12.03,
279.33,12,
279.34,11.98,
279.35,11.96,
279.36,11.94,
279.37,11.93,
279.38,11.92,
279.39,11.92,
279.4,11.92,
279.41,11.92,
279.42,11.93,
279.43,11.94,
279.44,11.95,
279.45,11.96,
279.46,11.97,
279.47,11.99,
279.48,12,
279.49,12.02,
279.5,12.04,
279.51,12.06,
279.52,12.09,
279.53,12.12,
279.54,12.16,
279.55,12.19,
279.56,12.23,
279.57,12.27,
279.58,12.3,
279.59,12.34,
279.6,12.38,
279.61,12.42,
279.62,12.47,
279.63,12.51,
279.64,12.55,
279.65,12.59,
279.66,12.62,
279.67,12.65,
279.68,12.68,
279.69,12.72,
279.7,12.76,
279.71,12.8,
279.72,12.84,
279.73,12.87,
279.74,12.91,
279.75,12.94,
279.76,12.97,
279.77,12.99,
279.78,13.02,
279.79,13.03,
279.8,13.05,
279.81,13.06,
279.82,13.08,
279.83,13.08,
279.84,13.08,
279.85,13.08,
279.86,13.07,
279.87,13.06,
279.88,13.05,
279.89,13.03,
279.9,13.01,
279.91,13,
279.92,12.98,
279.93,12.96,
279.94,12.94,
279.95,12.92,
279.96,12.89,
279.97,12.86,
279.98,12.84,
279.99,12.81,
280,12.79,
280.01,12.76,
280.02,12.73,
280.03,12.7,
280.04,12.66,
280.05,12.62,
280.06,12.59,
280.07,12.55,
280.08,12.5,
280.09,12.46,
280.1,12.42,
280.11,12.37,
280.12,12.33,
280.13,12.28,
280.14,12.24,
280.15,12.19,
280.16,12.14,
280.17,12.1,
280.18,12.05,
280.19,12.01,
280.2,11.96,
280.21,11.91,
280.22,11.87,
280.23,11.83,
280.24,11.78,
280.25,11.74,
280.26,11.7,
280.27,11.66,
280.28,11.62,
280.29,11.58,
280.3,11.55,
280.31,11.52,
280.32,11.48,
280.33,11.45,
280.34,11.42,
280.35,11.39,
280.36,11.37,
280.37,11.35,
280.38,11.33,
280.39,11.31,
280.4,11.3,
280.41,11.28,
280.42,11.28,
280.43,11.27,
280.44,11.27,
280.45,11.27,
280.46,11.27,
280.47,11.27,
280.48,11.28,
280.49,11.28,
280.5,11.29,
280.51,11.29,
280.52,11.3,
280.53,11.32,
280.54,11.33,
280.55,11.36,
280.56,11.38,
280.57,11.4,
280.58,11.42,
280.59,11.45,
280.6,11.47,
280.61,11.5,
280.62,11.52,
280.63,11.55,
280.64,11.58,
280.65,11.61,
280.66,11.64,
280.67,11.67,
280.68,11.7,
280.69,11.73,
280.7,11.76,
280.71,11.79,
280.72,11.82,
280.73,11.85,
280.74,11.88,
280.75,11.9,
280.76,11.93,
280.77,11.95,
280.78,11.98,
280.79,12,
280.8,12.02,
280.81,12.04,
280.82,12.06,
280.83,12.07,
280.84,12.09,
280.85,12.1,
280.86,12.11,
280.87,12.12,
280.88,12.13,
280.89,12.13,
280.9,12.13,
280.91,12.13,
280.92,12.13,
280.93,12.12,
280.94,12.11,
280.95,12.1,
280.96,12.09,
280.97,12.08,
280.98,12.06,
280.99,12.05,
281,12.04,
281.01,12.03,
281.02,12.01,
281.03,11.99,
281.04,11.98,
281.05,11.96,
281.06,11.94,
281.07,11.92,
281.08,11.9,
281.09,11.88,
281.1,11.86,
281.11,11.84,
281.12,11.82,
281.13,11.8,
281.14,11.77,
281.15,11.74,
281.16,11.71,
281.17,11.68,
281.18,11.65,
281.19,11.62,
281.2,11.58,
281.21,11.55,
281.22,11.52,
281.23,11.48,
281.24,11.45,
281.25,11.42,
281.26,11.38,
281.27,11.35,
281.28,11.31,
281.29,11.28,
281.3,11.25,
281.31,11.22,
281.32,11.19,
281.33,11.16,
281.34,11.14,
281.35,11.12,
281.36,11.1,
281.37,11.09,
281.38,11.08,
281.39,11.07,
281.4,11.06,
281.41,11.07,
281.42,11.07,
281.43,11.08,
281.44,11.1,
281.45,11.11,
281.46,11.13,
281.47,11.14,
281.48,11.16,
281.49,11.17,
281.5,11.19,
281.51,11.21,
281.52,11.23,
281.53,11.26,
281.54,11.29,
281.55,11.32,
281.56,11.35,
281.57,11.37,
281.58,11.4,
281.59,11.43,
281.6,11.45,
281.61,11.48,
281.62,11.52,
281.63,11.56,
281.64,11.6,
281.65,11.64,
281.66,11.68,
281.67,11.71,
281.68,11.75,
281.69,11.78,
281.7,11.82,
281.71,11.85,
281.72,11.88,
281.73,11.91,
281.74,11.94,
281.75,11.96,
281.76,11.98,
281.77,12,
281.78,12.02,
281.79,12.04,
281.8,12.05,
281.81,12.06,
281.82,12.07,
281.83,12.08,
281.84,12.09,
281.85,12.09,
281.86,12.09,
281.87,12.09,
281.88,12.08,
281.89,12.07,
281.9,12.05,
281.91,12.04,
281.92,12.02,
281.93,12.01,
281.94,11.99,
281.95,11.97,
281.96,11.96,
281.97,11.94,
281.98,11.92,
281.99,11.9,
282,11.88,
282.01,11.86,
282.02,11.84,
282.03,11.82,
282.04,11.8,
282.05,11.78,
282.06,11.76,
282.07,11.73,
282.08,11.71,
282.09,11.68,
282.1,11.66,
282.11,11.63,
282.12,11.61,
282.13,11.58,
282.14,11.56,
282.15,11.54,
282.16,11.52,
282.17,11.5,
282.18,11.48,
282.19,11.46,
282.2,11.43,
282.21,11.41,
282.22,11.39,
282.23,11.37,
282.24,11.35,
282.25,11.33,
282.26,11.32,
282.27,11.3,
282.28,11.29,
282.29,11.27,
282.3,11.26,
282.31,11.25,
282.32,11.24,
282.33,11.23,
282.34,11.22,
282.35,11.21,
282.36,11.21,
282.37,11.21,
282.38,11.2,
282.39,11.2,
282.4,11.21,
282.41,11.21,
282.42,11.21,
282.43,11.22,
282.44,11.23,
282.45,11.24,
282.46,11.26,
282.47,11.28,
282.48,11.3,
282.49,11.33,
282.5,11.36,
282.51,11.39,
282.52,11.42,
282.53,11.46,
282.54,11.5,
282.55,11.55,
282.56,11.59,
282.57,11.64,
282.58,11.68,
282.59,11.73,
282.6,11.77,
282.61,11.82,
282.62,11.87,
282.63,11.92,
282.64,11.97,
282.65,12.02,
282.66,12.07,
282.67,12.11,
282.68,12.15,
282.69,12.2,
282.7,12.24,
282.71,12.29,
282.72,12.33,
282.73,12.37,
282.74,12.41,
282.75,12.45,
282.76,12.48,
282.77,12.51,
282.78,12.54,
282.79,12.56,
282.8,12.58,
282.81,12.6,
282.82,12.62,
282.83,12.62,
282.84,12.62,
282.85,12.62,
282.86,12.61,
282.87,12.61,
282.88,12.59,
282.89,12.58,
282.9,12.57,
282.91,12.55,
282.92,12.53,
282.93,12.51,
282.94,12.49,
282.95,12.47,
282.96,12.45,
282.97,12.42,
282.98,12.4,
282.99,12.37,
283,12.35,
283.01,12.31,
283.02,12.28,
283.03,12.24,
283.04,12.21,
283.05,12.16,
283.06,12.12,
283.07,12.08,
283.08,12.04,
283.09,11.99,
283.1,11.95,
283.11,11.9,
283.12,11.86,
283.13,11.81,
283.14,11.77,
283.15,11.72,
283.16,11.68,
283.17,11.64,
283.18,11.6,
283.19,11.56,
283.2,11.51,
283.21,11.47,
283.22,11.43,
283.23,11.39,
283.24,11.36,
283.25,11.32,
283.26,11.28,
283.27,11.25,
283.28,11.22,
283.29,11.18,
283.3,11.16,
283.31,11.13,
283.32,11.1,
283.33,11.08,
283.34,11.06,
283.35,11.04,
283.36,11.02,
283.37,11,
283.38,10.99,
283.39,10.98,
283.4,10.97,
283.41,10.97,
283.42,10.97,
283.43,10.96,
283.44,10.96,
283.45,10.96,
283.46,10.96,
283.47,10.96,
283.48,10.95,
283.49,10.95,
283.5,10.95,
283.51,10.96,
283.52,10.97,
283.53,10.98,
283.54,10.99,
283.55,11.01,
283.56,11.02,
283.57,11.04,
283.58,11.06,
283.59,11.07,
283.6,11.09,
283.61,11.11,
283.62,11.13,
283.63,11.15,
283.64,11.18,
283.65,11.2,
283.66,11.22,
283.67,11.25,
283.68,11.27,
283.69,11.29,
283.7,11.31,
283.71,11.33,
283.72,11.35,
283.73,11.37,
283.74,11.39,
283.75,11.41,
283.76,11.43,
283.77,11.45,
283.78,11.46,
283.79,11.48,
283.8,11.49,
283.81,11.51,
283.82,11.52,
283.83,11.53,
283.84,11.53,
283.85,11.54,
283.86,11.55,
283.87,11.55,
283.88,11.56,
283.89,11.56,
283.9,11.56,
283.91,11.57,
283.92,11.57,
283.93,11.57,
283.94,11.57,
283.95,11.57,
283.96,11.57,
283.97,11.56,
283.98,11.56,
283.99,11.55,
284,11.54,
284.01,11.53,
284.02,11.52,
284.03,11.51,
284.04,11.5,
284.05,11.49,
284.06,11.47,
284.07,11.46,
284.08,11.44,
284.09,11.42,
284.1,11.4,
284.11,11.38,
284.12,11.37,
284.13,11.35,
284.14,11.32,
284.15,11.3,
284.16,11.27,
284.17,11.25,
284.18,11.22,
284.19,11.19,
284.2,11.16,
284.21,11.13,
284.22,11.1,
284.23,11.06,
284.24,11.03,
284.25,11,
284.26,10.97,
284.27,10.93,
284.28,10.9,
284.29,10.87,
284.3,10.84,
284.31,10.81,
284.32,10.79,
284.33,10.76,
284.34,10.74,
284.35,10.72,
284.36,10.7,
284.37,10.69,
284.38,10.68,
284.39,10.67,
284.4,10.66,
284.41,10.66,
284.42,10.66,
284.43,10.67,
284.44,10.67,
284.45,10.68,
284.46,10.7,
284.47,10.71,
284.48,10.73,
284.49,10.75,
284.5,10.77,
284.51,10.79,
284.52,10.81,
284.53,10.83,
284.54,10.85,
284.55,10.87,
284.56,10.9,
284.57,10.92,
284.58,10.95,
284.59,10.98,
284.6,11.01,
284.61,11.04,
284.62,11.07,
284.63,11.11,
284.64,11.14,
284.65,11.17,
284.66,11.21,
284.67,11.24,
284.68,11.28,
284.69,11.31,
284.7,11.34,
284.71,11.37,
284.72,11.4,
284.73,11.43,
284.74,11.45,
284.75,11.47,
284.76,11.49,
284.77,11.5,
284.78,11.51,
284.79,11.52,
284.8,11.53,
284.81,11.53,
284.82,11.54,
284.83,11.54,
284.84,11.54,
284.85,11.53,
284.86,11.53,
284.87,11.52,
284.88,11.51,
284.89,11.49,
284.9,11.48,
284.91,11.46,
284.92,11.44,
284.93,11.42,
284.94,11.4,
284.95,11.39,
284.96,11.37,
284.97,11.35,
284.98,11.34,
284.99,11.32,
285,11.31,
285.01,11.29,
285.02,11.27,
285.03,11.25,
285.04,11.23,
285.05,11.21,
285.06,11.19,
285.07,11.17,
285.08,11.15,
285.09,11.12,
285.1,11.1,
285.11,11.08,
285.12,11.06,
285.13,11.04,
285.14,11.03,
285.15,11.01,
285.16,11,
285.17,10.98,
285.18,10.96,
285.19,10.95,
285.2,10.93,
285.21,10.92,
285.22,10.9,
285.23,10.89,
285.24,10.88,
285.25,10.87,
285.26,10.86,
285.27,10.86,
285.28,10.85,
285.29,10.84,
285.3,10.83,
285.31,10.82,
285.32,10.82,
285.33,10.81,
285.34,10.8,
285.35,10.8,
285.36,10.79,
285.37,10.79,
285.38,10.79,
285.39,10.79,
285.4,10.79,
285.41,10.79,
285.42,10.79,
285.43,10.8,
285.44,10.8,
285.45,10.81,
285.46,10.82,
285.47,10.82,
285.48,10.83,
285.49,10.85,
285.5,10.86,
285.51,10.88,
285.52,10.89,
285.53,10.91,
285.54,10.93,
285.55,10.95,
285.56,10.97,
285.57,10.99,
285.58,11.02,
285.59,11.04,
285.6,11.06,
285.61,11.09,
285.62,11.12,
285.63,11.16,
